x-axis,1,2,3
second,Volt,Volt,Volt
-1.445000E+00,-34.040E-03,-2.844472E+00,+4.836055E+00
-1.440000E+00,+26.261E-03,-2.844472E+00,+5.187814E+00
-1.435000E+00,+11.186E-03,-2.844472E+00,+5.351131E+00
-1.430000E+00,-34.040E-03,-2.844472E+00,+4.785804E+00
-1.425000E+00,+26.261E-03,-3.025377E+00,+4.584799E+00
-1.420000E+00,-134.543E-03,-2.844472E+00,+4.584799E+00
-1.415000E+00,-94.342E-03,-2.899749E+00,+5.099874E+00
-1.410000E+00,-114.442E-03,-3.025377E+00,+4.898869E+00
-1.405000E+00,-69.216E-03,-3.025377E+00,+4.836055E+00
-1.400000E+00,-114.442E-03,-2.879648E+00,+4.848618E+00
-1.395000E+00,-69.216E-03,-2.879648E+00,+4.685302E+00
-1.390000E+00,-54.141E-03,-3.025377E+00,+4.635050E+00
-1.385000E+00,-54.141E-03,-2.844472E+00,+5.150126E+00
-1.380000E+00,-94.342E-03,-2.965075E+00,+4.484297E+00
-1.375000E+00,-8.915E-03,-2.844472E+00,+5.099874E+00
-1.370000E+00,-114.442E-03,-2.965075E+00,+4.848618E+00
-1.365000E+00,-114.442E-03,-2.859548E+00,+5.150126E+00
-1.360000E+00,-54.141E-03,-2.965075E+00,+4.999372E+00
-1.355000E+00,-34.040E-03,-2.844472E+00,+4.986809E+00
-1.350000E+00,+11.186E-03,-2.899749E+00,+5.150126E+00
-1.345000E+00,-34.040E-03,-2.944975E+00,+5.187814E+00
-1.340000E+00,-34.040E-03,-2.844472E+00,+5.300879E+00
-1.335000E+00,-94.342E-03,-2.965075E+00,+4.346106E+00
-1.330000E+00,-8.915E-03,-2.844472E+00,+5.351131E+00
-1.325000E+00,-114.442E-03,-2.844472E+00,+5.200377E+00
-1.320000E+00,-114.442E-03,-2.844472E+00,+4.886307E+00
-1.315000E+00,-54.141E-03,-2.859548E+00,+4.848618E+00
-1.310000E+00,-69.216E-03,-2.844472E+00,+4.949121E+00
-1.305000E+00,-54.141E-03,-2.844472E+00,+4.949121E+00
-1.300000E+00,-69.216E-03,-2.844472E+00,+4.735553E+00
-1.295000E+00,-54.141E-03,-3.045477E+00,+4.346106E+00
-1.290000E+00,-174.744E-03,-2.844472E+00,+5.250628E+00
-1.285000E+00,-69.216E-03,-2.844472E+00,+5.150126E+00
-1.280000E+00,+11.186E-03,-2.844472E+00,+4.898869E+00
-1.275000E+00,-8.915E-03,-2.824372E+00,+5.351131E+00
-1.270000E+00,-34.040E-03,-2.824372E+00,+4.785804E+00
-1.265000E+00,-94.342E-03,-2.844472E+00,+4.697864E+00
-1.260000E+00,+26.261E-03,-2.859548E+00,+5.187814E+00
-1.255000E+00,-69.216E-03,-2.844472E+00,+4.748116E+00
-1.250000E+00,-94.342E-03,-2.844472E+00,+5.388819E+00
-1.245000E+00,-69.216E-03,-2.844472E+00,+5.037060E+00
-1.240000E+00,-94.342E-03,-2.844472E+00,+4.547111E+00
-1.235000E+00,+11.186E-03,-2.844472E+00,+4.735553E+00
-1.230000E+00,-94.342E-03,-2.844472E+00,+5.187814E+00
-1.225000E+00,-114.442E-03,-2.879648E+00,+4.798367E+00
-1.220000E+00,+11.186E-03,-2.844472E+00,+4.848618E+00
-1.215000E+00,-114.442E-03,-2.844472E+00,+5.099874E+00
-1.210000E+00,-134.543E-03,-2.844472E+00,+4.898869E+00
-1.205000E+00,-54.141E-03,-3.085678E+00,+4.547111E+00
-1.200000E+00,-8.915E-03,-2.879648E+00,+4.949121E+00
-1.195000E+00,-54.141E-03,-2.844472E+00,+4.697864E+00
-1.190000E+00,-54.141E-03,-3.025377E+00,+4.534548E+00
-1.185000E+00,-94.342E-03,-2.844472E+00,+4.898869E+00
-1.180000E+00,-54.141E-03,-2.844472E+00,+4.898869E+00
-1.175000E+00,-34.040E-03,-2.779146E+00,+5.150126E+00
-1.170000E+00,-34.040E-03,-2.824372E+00,+4.748116E+00
-1.165000E+00,-114.442E-03,-2.844472E+00,+4.496859E+00
-1.160000E+00,-114.442E-03,-2.844472E+00,+5.300879E+00
-1.155000E+00,-69.216E-03,-2.844472E+00,+4.898869E+00
-1.150000E+00,+11.186E-03,-2.844472E+00,+4.986809E+00
-1.145000E+00,+26.261E-03,-2.844472E+00,+5.300879E+00
-1.140000E+00,+11.186E-03,-2.844472E+00,+4.999372E+00
-1.135000E+00,-114.442E-03,-2.844472E+00,+4.949121E+00
-1.130000E+00,-94.342E-03,-2.844472E+00,+4.785804E+00
-1.125000E+00,-134.543E-03,-2.904774E+00,+5.351131E+00
-1.120000E+00,-8.915E-03,-2.859548E+00,+4.949121E+00
-1.115000E+00,-34.040E-03,-2.844472E+00,+5.300879E+00
-1.110000E+00,+11.186E-03,-2.879648E+00,+4.496859E+00
-1.105000E+00,-54.141E-03,-2.844472E+00,+4.584799E+00
-1.100000E+00,+11.186E-03,-2.879648E+00,+4.635050E+00
-1.095000E+00,-134.543E-03,-2.844472E+00,+4.836055E+00
-1.090000E+00,+26.261E-03,-2.844472E+00,+4.697864E+00
-1.085000E+00,-54.141E-03,-2.844472E+00,+4.999372E+00
-1.080000E+00,-114.442E-03,-2.985176E+00,+5.099874E+00
-1.075000E+00,-154.643E-03,-2.844472E+00,+5.187814E+00
-1.070000E+00,-134.543E-03,-2.844472E+00,+4.635050E+00
